timestamp(ms),Moisture,
"1717686789.522","501",
"1717686789.622","500",
"1717686789.722","500",
"1717686789.822","500",
"1717686789.922","501",
"1717686790.022","501",
"1717686790.122","500",
"1717686790.221","501",
"1717686790.321","502",
"1717686790.421","500",
"1717686790.522","500",
"1717686790.621","502",
"1717686790.722","499",
"1717686790.822","500",
"1717686790.922","500",
"1717686791.021","501",
"1717686791.122","501",
"1717686791.222","501",
"1717686791.322","501",
"1717686791.421","502",
"1717686791.522","496",
"1717686791.622","500",
"1717686791.722","501",
"1717686791.821","501",
"1717686791.922","500",
"1717686792.022","499",
"1717686792.122","500",
"1717686792.222","501",
"1717686792.322","499",
"1717686792.422","500",
"1717686792.522","499",
"1717686792.622","501",
"1717686792.722","499",
"1717686792.822","502",
"1717686792.923","501",
"1717686793.021","501",
"1717686793.122","501",
"1717686793.222","500",
"1717686793.322","501",
"1717686793.422","500",
"1717686793.522","501",
"1717686793.622","501",
"1717686793.722","501",
"1717686793.822","502",
"1717686793.922","500",
"1717686794.022","500",
"1717686794.122","501",
"1717686794.222","501",
"1717686794.322","499",
"1717686794.422","499",
"1717686794.521","501",
"1717686794.621","500",
"1717686794.722","501",
"1717686794.822","496",
"1717686794.922","500",
"1717686795.022","501",
"1717686795.122","501",
"1717686795.222","501",
"1717686795.322","500",
"1717686795.422","501",
"1717686795.522","500",
"1717686795.622","500",
"1717686795.722","500",
"1717686795.822","501",
"1717686795.922","500",
"1717686796.022","498",
"1717686796.122","500",
"1717686796.222","503",
"1717686796.322","500",
"1717686796.422","501",
"1717686796.522","500",
"1717686796.622","501",
"1717686796.722","500",
"1717686796.822","500",
"1717686796.922","499",
"1717686797.022","501",
"1717686797.122","500",
"1717686797.222","501",
"1717686797.322","500",
"1717686797.422","500",
"1717686797.522","500",
"1717686797.621","500",
"1717686797.722","501",
"1717686797.822","500",
"1717686797.922","503",
"1717686798.022","500",
"1717686798.122","502",
"1717686798.222","500",
"1717686798.322","504",
"1717686798.421","501",
"1717686798.522","500",
"1717686798.622","501",
"1717686798.722","500",
"1717686798.822","500",
"1717686798.922","500",
"1717686799.022","500",
"1717686799.122","500",
"1717686799.222","500",
"1717686799.322","500",
"1717686799.422","500",
"1717686799.522","499",
"1717686799.622","500",
"1717686799.722","498",
"1717686799.822","503",
"1717686799.922","500",
"1717686800.022","500",
"1717686800.122","499",
"1717686800.222","500",
"1717686800.322","500",
"1717686800.422","499",
"1717686800.522","499",
"1717686800.622","498",
"1717686800.722","499",
"1717686800.822","501",
"1717686800.921","501",
"1717686801.022","500",
"1717686801.122","500",
"1717686801.222","500",
"1717686801.322","500",
"1717686801.422","500",
"1717686801.522","500",
"1717686801.622","500",
"1717686801.722","500",
"1717686801.822","500",
"1717686801.922","500",
"1717686802.022","500",
"1717686802.122","498",
"1717686802.222","503",
"1717686802.322","500",
"1717686802.422","500",
"1717686802.522","500",
"1717686802.622","500",
"1717686802.722","498",
"1717686802.822","500",
"1717686802.922","500",
"1717686803.022","500",
"1717686803.122","500",
"1717686803.222","501",
"1717686803.322","500",
"1717686803.422","500",
"1717686803.522","498",
"1717686803.622","500",
"1717686803.722","499",
"1717686803.822","501",
"1717686803.922","498",
"1717686804.022","500",
"1717686804.122","502",
"1717686804.222","499",
"1717686804.322","499",
"1717686804.422","500",
"1717686804.522","500",
"1717686804.622","501",
"1717686804.721","499",
"1717686804.822","499",
"1717686804.922","499",
"1717686805.022","498",
"1717686805.122","500",
"1717686805.222","500",
"1717686805.322","499",
"1717686805.422","500",
"1717686805.522","500",
"1717686805.622","500",
"1717686805.722","499",
"1717686805.822","500",
"1717686805.922","498",
"1717686806.022","500",
"1717686806.122","498",
"1717686806.222","499",
"1717686806.322","500",
"1717686806.422","500",
"1717686806.522","500",
"1717686806.622","500",
"1717686806.722","500",
"1717686806.822","500",
"1717686806.922","500",
"1717686807.022","500",
"1717686807.122","500",
"1717686807.222","500",
"1717686807.322","500",
"1717686807.422","500",
"1717686807.522","500",
"1717686807.622","500",
"1717686807.722","500",
"1717686807.822","498",
"1717686807.922","500",
"1717686808.022","497",
"1717686808.122","500",
"1717686808.222","501",
"1717686808.322","499",
"1717686808.422","500",
"1717686808.522","500",
"1717686808.622","500",
"1717686808.722","500",
"1717686808.822","500",
"1717686808.922","500",
"1717686809.022","500",
"1717686809.122","500",
"1717686809.222","500",
"1717686809.322","500",
"1717686809.422","500",
"1717686809.522","500",
"1717686809.622","500",
"1717686809.722","499",
"1717686809.822","500",
"1717686809.922","499",
"1717686810.022","499",
"1717686810.122","499",
"1717686810.222","499",
"1717686810.322","499",
"1717686810.422","499",
"1717686810.522","500",
"1717686810.622","498",
"1717686810.722","499",
"1717686810.822","500",
"1717686810.922","500",
"1717686811.022","499",
"1717686811.122","500",
"1717686811.222","499",
"1717686811.322","500",
"1717686811.422","499",
"1717686811.522","500",
"1717686811.622","499",
"1717686811.722","499",
"1717686811.822","498",
"1717686811.922","500",
"1717686812.022","503",
"1717686812.123","497",
"1717686812.222","498",
"1717686812.322","500",
"1717686812.422","501",
"1717686812.522","500",
"1717686812.622","498",
"1717686812.723","503",
"1717686812.822","500",
"1717686812.922","500",
"1717686813.022","500",
"1717686813.122","500",
"1717686813.222","499",
"1717686813.322","499",
"1717686813.422","500",
"1717686813.523","498",
